System Code,School Code,System Name,School Name,Number Received SGP,"Median
SGP",% Low Growth,% Typical Growth,% High Growth,Number Received SGP.1,"Median
SGP.1",% Low Growth.1,% Typical Growth.1,% High Growth.1
648,112,DOUGLAS COUNTY,MASON CREEK ELEMENTARY SCHOOL,78,44.5,39.743589743589745,29.487179487179485,30.76923076923077,78,46.5,33.333333333333336,34.61538461538461,32.05128205128205
648,178,DOUGLAS COUNTY,ARBOR STATION ELEMENTARY SCHOOL,82,53.5,30.48780487804878,32.926829268292686,36.58536585365854,82,60,25.609756097560975,28.048780487804876,46.34146341463415
648,184,DOUGLAS COUNTY,DORSETT SHOALS ELEMENTARY SCHOOL,63,56,36.507936507936506,22.22222222222222,41.26984126984127,63,48,39.682539682539684,23.80952380952381,36.507936507936506
648,193,DOUGLAS COUNTY,SOUTH DOUGLAS ELEMENTARY SCHOOL,96,57,34.375,29.166666666666668,36.458333333333336,96,30,55.208333333333336,20.833333333333332,23.958333333333332
648,198,DOUGLAS COUNTY,BRIGHT STAR ELEMENTARY SCHOOL,73,61,32.87671232876713,28.767123287671232,38.35616438356164,73,33,50.68493150684932,26.027397260273972,23.28767123287671
648,200,DOUGLAS COUNTY,HOLLY SPRINGS ELEMENTARY SCHOOL,88,59.5,27.272727272727273,29.545454545454547,43.18181818181818,88,45,37.5,32.95454545454545,29.545454545454547
648,203,DOUGLAS COUNTY,NEW MANCHESTER ELEMENTARY SCHOOL,133,61,24.06015037593985,30.075187969924812,45.86466165413534,133,30,56.390977443609025,28.571428571428573,15.037593984962406
648,208,DOUGLAS COUNTY,CHAPEL HILL ELEMENTARY SCHOOL,113,65,19.469026548672566,30.97345132743363,49.557522123893804,113,47,32.743362831858406,36.283185840707965,30.97345132743363
648,213,DOUGLAS COUNTY,FACTORY SHOALS ELEMENTARY SCHOOL,101,53,34.65346534653465,30.693069306930692,34.65346534653465,101,54,29.702970297029704,28.712871287128714,41.584158415841586
648,298,DOUGLAS COUNTY,SWEETWATER ELEMENTARY SCHOOL,72,57.5,30.555555555555557,31.944444444444443,37.5,72,46.5,40.27777777777778,30.555555555555557,29.166666666666668
648,303,DOUGLAS COUNTY,MIRROR LAKE ELEMENTARY SCHOOL,58,47.5,32.758620689655174,39.6551724137931,27.586206896551722,58,24.5,60.3448275862069,22.413793103448278,17.24137931034483
648,398,DOUGLAS COUNTY,BURNETT ELEMENTARY SCHOOL,70,46,32.857142857142854,37.142857142857146,30,69,53,33.333333333333336,31.884057971014492,34.78260869565217
648,407,DOUGLAS COUNTY,BRIGHTEN ACADEMY,94,53.5,35.1063829787234,23.404255319148938,41.48936170212766,95,58,30.526315789473685,32.63157894736842,36.8421052631579
648,498,DOUGLAS COUNTY,EASTSIDE ELEMENTARY SCHOOL,68,41,38.23529411764706,39.705882352941174,22.058823529411764,68,22,63.23529411764706,26.470588235294116,10.294117647058824
648,1054,DOUGLAS COUNTY,WINSTON ELEMENTARY SCHOOL,54,51.5,31.48148148148148,38.888888888888886,29.62962962962963,54,51,31.48148148148148,31.48148148148148,37.03703703703704
648,2050,DOUGLAS COUNTY,BEULAH ELEMENTARY SCHOOL,66,38.5,42.42424242424242,30.303030303030305,27.272727272727273,66,48.5,27.272727272727273,40.90909090909091,31.818181818181817
648,3052,DOUGLAS COUNTY,LITHIA SPRINGS ELEMENTARY SCHOOL,84,63.5,17.857142857142858,34.523809523809526,47.61904761904762,84,35,48.80952380952381,34.523809523809526,16.666666666666668
648,4052,DOUGLAS COUNTY,MOUNT CARMEL ELEMENTARY SCHOOL,73,53,34.24657534246575,30.136986301369863,35.61643835616438,73,18,75.34246575342466,17.80821917808219,6.8493150684931505
648,5052,DOUGLAS COUNTY,ANNETTE WINN ELEMENTARY SCHOOL,45,53,31.11111111111111,35.55555555555556,33.333333333333336,45,26,62.22222222222222,26.666666666666668,11.11111111111111
649,194,EARLY COUNTY,EARLY COUNTY ELEMENTARY SCHOOL,116,53.5,29.310344827586206,34.48275862068966,36.206896551724135,116,38.5,43.10344827586207,37.06896551724138,19.82758620689655
650,112,ECHOLS COUNTY,ECHOLS COUNTY ELEMENTARY-MIDDLE SCH,71,25,67.6056338028169,16.901408450704224,15.492957746478874,71,48,29.577464788732396,39.436619718309856,30.985915492957748
651,103,EFFINGHAM COUNTY,SPRINGFIELD ELEMENTARY SCHOOL,108,39.5,45.370370370370374,34.25925925925926,20.37037037037037,108,52,26.85185185185185,42.592592592592595,30.555555555555557
651,105,EFFINGHAM COUNTY,MARLOW ELEMENTARY SCHOOL,112,56,27.678571428571427,34.82142857142857,37.5,112,56,23.214285714285715,41.964285714285715,34.82142857142857
651,107,EFFINGHAM COUNTY,BLANDFORD ELEMENTARY SCHOOL,135,49,37.77777777777778,31.85185185185185,30.37037037037037,135,41,45.18518518518518,18.51851851851852,36.2962962962963
651,186,EFFINGHAM COUNTY,SOUTH EFFINGHAM ELEMENTARY SCHOOL,125,51,33.6,31.2,35.2,125,43,36.8,36.8,26.4
651,190,EFFINGHAM COUNTY,GUYTON ELEMENTARY SCHOOL,113,35,48.67256637168141,23.008849557522122,28.31858407079646,113,36,49.557522123893804,30.97345132743363,19.469026548672566
651,196,EFFINGHAM COUNTY,SAND HILL ELEMENTARY SCHOOL,133,42,41.35338345864662,26.31578947368421,32.330827067669176,133,56,25.56390977443609,34.58646616541353,39.849624060150376
651,296,EFFINGHAM COUNTY,EBENEZER ELEMENTARY SCHOOL,130,31,56.15384615384615,28.46153846153846,15.384615384615385,129,45,36.434108527131784,32.55813953488372,31.007751937984494
651,4050,EFFINGHAM COUNTY,RINCON ELEMENTARY SCHOOL,149,34,50.33557046979866,25.503355704697988,24.161073825503355,149,56,24.161073825503355,34.899328859060404,40.939597315436245
652,313,ELBERT COUNTY,ELBERT COUNTY ELEMENTARY SCHOOL,209,57,27.751196172248804,29.1866028708134,43.0622009569378,210,49,35.714285714285715,33.333333333333336,30.952380952380953
653,100,EMANUEL COUNTY,TWIN CITY ELEMENTARY SCHOOL,71,47,39.436619718309856,32.394366197183096,28.169014084507044,71,46,42.25352112676056,36.61971830985915,21.12676056338028
653,198,EMANUEL COUNTY,SWAINSBORO ELEMENTARY SCHOOL,185,47,37.2972972972973,32.432432432432435,30.27027027027027,185,47,35.67567567567568,34.5945945945946,29.72972972972973
654,196,EVANS COUNTY,CLAXTON ELEMENTARY SCHOOL,132,33,50.75757575757576,34.09090909090909,15.151515151515152,131,22,61.83206106870229,27.480916030534353,10.687022900763358
655,194,FANNIN COUNTY,EAST FANNIN ELEMENTARY SCHOOL,56,36,48.214285714285715,28.571428571428573,23.214285714285715,56,53.5,33.92857142857143,35.714285714285715,30.357142857142858
655,293,FANNIN COUNTY,WEST FANNIN ELEMENTARY SCHOOL,80,43.5,36.25,36.25,27.5,80,34,50,28.75,21.25
655,1050,FANNIN COUNTY,BLUE RIDGE ELEMENTARY SCHOOL,60,40,45,35,20,60,28.5,53.333333333333336,36.666666666666664,10
656,102,FAYETTE COUNTY,CLEVELAND ELEMENTARY SCHOOL,65,55,30.76923076923077,26.153846153846153,43.07692307692308,65,51,32.30769230769231,32.30769230769231,35.38461538461539
656,103,FAYETTE COUNTY,SARA HARP MINTER ELEMENTARY SCHOOL,134,59.5,26.865671641791046,29.104477611940297,44.02985074626866,134,44.5,35.07462686567164,36.56716417910448,28.35820895522388
656,104,FAYETTE COUNTY,CRABAPPLE LANE ELEMENTARY SCHOOL,110,60,30,27.272727272727273,42.72727272727273,110,59,22.727272727272727,34.54545454545455,42.72727272727273
656,111,FAYETTE COUNTY,INMAN ELEMENTARY,102,57,26.470588235294116,33.333333333333336,40.19607843137255,101,64,21.782178217821784,29.702970297029704,48.51485148514851
656,180,FAYETTE COUNTY,HUDDLESTON ELEMENTARY SCHOOL,94,46.5,32.97872340425532,37.234042553191486,29.78723404255319,94,66.5,18.085106382978722,29.78723404255319,52.12765957446808
656,181,FAYETTE COUNTY,NORTH FAYETTE ELEMENTARY SCHOOL,85,73,16.470588235294116,23.529411764705884,60,85,61,22.352941176470587,31.764705882352942,45.88235294117647
656,186,FAYETTE COUNTY,OAK GROVE ELEMENTARY SCHOOL,73,47,32.87671232876713,31.506849315068493,35.61643835616438,73,36,46.57534246575342,28.767123287671232,24.65753424657534
656,191,FAYETTE COUNTY,BRAELINN ELEMENTARY SCHOOL,71,62,22.535211267605632,32.394366197183096,45.070422535211264,71,66,15.492957746478874,33.80281690140845,50.70422535211268
656,196,FAYETTE COUNTY,KEDRON ELEMENTARY SCHOOL,102,65,17.647058823529413,34.31372549019608,48.03921568627451,101,71,18.81188118811881,24.752475247524753,56.43564356435643
656,199,FAYETTE COUNTY,PEEPLES ELEMENTARY SCHOOL,135,48,39.25925925925926,29.62962962962963,31.11111111111111,135,51,31.85185185185185,36.2962962962963,31.85185185185185
656,291,FAYETTE COUNTY,ROBERT J. BURCH ELEMENTARY SCHOOL,93,46,41.935483870967744,23.655913978494624,34.40860215053763,93,58,26.881720430107528,34.40860215053763,38.70967741935484
656,296,FAYETTE COUNTY,SPRING HILL ELEMENTARY SCHOOL,84,54.5,21.428571428571427,38.095238095238095,40.476190476190474,83,56,28.91566265060241,36.144578313253014,34.93975903614458
656,402,FAYETTE COUNTY,FAYETTEVILLE ELEMENTARY SCHOOL,72,62,20.833333333333332,33.333333333333336,45.833333333333336,72,74.5,15.277777777777779,23.61111111111111,61.111111111111114
656,1052,FAYETTE COUNTY,PEACHTREE CITY ELEMENTARY SCHOOL,85,39,44.705882352941174,27.058823529411764,28.235294117647058,84,40,45.23809523809524,30.952380952380953,23.80952380952381
657,102,FLOYD COUNTY,JOHNSON ELEMENTARY,96,57,23.958333333333332,35.416666666666664,40.625,96,56,32.291666666666664,27.083333333333332,40.625
657,188,FLOYD COUNTY,MODEL ELEMENTARY SCHOOL,97,61,21.649484536082475,32.98969072164948,45.36082474226804,96,61.5,21.875,30.208333333333332,47.916666666666664
657,199,FLOYD COUNTY,PEPPERELL ELEMENTARY,148,47,35.13513513513514,35.810810810810814,29.054054054054053,148,36.5,44.5945945945946,34.45945945945946,20.945945945945947
657,402,FLOYD COUNTY,ARMUCHEE ELEMENTARY SCHOOL,121,44,38.84297520661157,28.925619834710744,32.231404958677686,121,33,52.06611570247934,25.619834710743802,22.31404958677686
657,1050,FLOYD COUNTY,ALTO PARK ELEMENTARY SCHOOL,57,65,22.80701754385965,29.82456140350877,47.36842105263158,57,56,22.80701754385965,35.08771929824562,42.10526315789474
657,2052,FLOYD COUNTY,GARDEN LAKES ELEMENTARY SCHOOL,83,40,44.57831325301205,32.53012048192771,22.89156626506024,83,44,42.16867469879518,22.89156626506024,34.93975903614458
658,100,FORSYTH COUNTY,SETTLES BRIDGE ELEMENTARY SCHOOL,168,70,18.452380952380953,27.976190476190474,53.57142857142857,168,55,28.571428571428573,28.571428571428573,42.857142857142854
658,102,FORSYTH COUNTY,MATT ELEMENTARY SCHOOL,162,34,50.617283950617285,31.48148148148148,17.901234567901234,162,39.5,43.82716049382716,29.012345679012345,27.160493827160494
658,103,FORSYTH COUNTY,CUMMING ELEMENTARY SCHOOL,146,60,29.45205479452055,26.71232876712329,43.83561643835616,145,70,17.93103448275862,26.20689655172414,55.86206896551724
658,104,FORSYTH COUNTY,SHARON ELEMENTARY SCHOOL,151,48,31.125827814569536,31.125827814569536,37.74834437086093,151,57,29.801324503311257,30.4635761589404,39.735099337748345
658,106,FORSYTH COUNTY,SHILOH POINT ELEMENTARY,182,49,33.51648351648352,35.714285714285715,30.76923076923077,182,53,31.86813186813187,31.318681318681318,36.81318681318681
658,108,FORSYTH COUNTY,JOHNS CREEK ELEMENTARY,171,48,35.67251461988304,32.748538011695906,31.57894736842105,171,53,28.65497076023392,36.8421052631579,34.50292397660819
658,176,FORSYTH COUNTY,MASHBURN ELEMENTARY SCHOOL,154,48.5,38.311688311688314,25.974025974025974,35.714285714285715,154,57,29.87012987012987,27.272727272727273,42.857142857142854
658,182,FORSYTH COUNTY,COAL MOUNTAIN ELEMENTARY SCHOOL,124,40,43.54838709677419,34.67741935483871,21.774193548387096,124,42,42.74193548387097,29.838709677419356,27.419354838709676
658,194,FORSYTH COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,124,46,37.096774193548384,37.903225806451616,25,124,49,38.70967741935484,31.451612903225808,29.838709677419356
658,197,FORSYTH COUNTY,DAVES CREEK ELEMENTARY SCHOOL,205,58,29.26829268292683,26.829268292682926,43.90243902439025,205,60,22.926829268292682,33.170731707317074,43.90243902439025
658,198,FORSYTH COUNTY,VICKERY CREEK ELEMENTARY SCHOOL,198,40,42.42424242424242,32.323232323232325,25.252525252525253,198,41,42.92929292929293,30.303030303030305,26.767676767676768
658,203,FORSYTH COUNTY,SAWNEE ELEMENTARY SCHOOL,241,49,33.60995850622407,34.439834024896264,31.95020746887967,241,57,27.800829875518673,29.46058091286307,42.738589211618255
658,204,FORSYTH COUNTY,CHESTATEE ELEMENTARY,199,38,45.22613065326633,35.175879396984925,19.597989949748744,198,41,41.91919191919192,38.888888888888886,19.19191919191919
658,207,FORSYTH COUNTY,POOLES MILL ELEMENTARY,135,45,36.2962962962963,40,23.703703703703702,135,54,32.592592592592595,29.62962962962963,37.77777777777778
658,211,FORSYTH COUNTY,BROOKWOOD ELEMENTARY,147,63,24.489795918367346,25.85034013605442,49.65986394557823,146,51,33.56164383561644,35.61643835616438,30.82191780821918
658,213,FORSYTH COUNTY,GEORGE W. WHITLOW ELEMENTARY,178,51,35.39325842696629,28.089887640449437,36.51685393258427,177,41,44.067796610169495,33.898305084745765,22.033898305084747
658,215,FORSYTH COUNTY,HAW CREEK ELEMENTARY,159,32,51.57232704402516,29.559748427672957,18.867924528301888,159,43,41.509433962264154,25.157232704402517,33.333333333333336
658,307,FORSYTH COUNTY,SILVER CITY ELEMENTARY SCHOOL,185,40,43.24324324324324,31.35135135135135,25.405405405405407,185,40,45.945945945945944,31.89189189189189,22.16216216216216
658,313,FORSYTH COUNTY,KELLY MILL ELEMENTARY,167,58,31.137724550898202,27.54491017964072,41.31736526946108,167,59,26.94610778443114,30.538922155688624,42.51497005988024
658,699,FORSYTH COUNTY,BRANDYWINE ELEMENTARY SCHOOL,169,60,27.810650887573964,26.62721893491124,45.562130177514796,169,54,23.668639053254438,37.27810650887574,39.053254437869825
658,705,FORSYTH COUNTY,NEW HOPE ELEMENTARY SCHOOL,167,50,36.52694610778443,26.94610778443114,36.52694610778443,167,52,28.74251497005988,35.92814371257485,35.32934131736527
658,1050,FORSYTH COUNTY,BIG CREEK ELEMENTARY SCHOOL,116,56,25.862068965517242,31.896551724137932,42.241379310344826,116,55,31.896551724137932,33.62068965517241,34.48275862068966
658,1052,FORSYTH COUNTY,MIDWAY ELEMENTARY SCHOOL,125,58,24.8,29.6,45.6,125,64,24.8,28,47.2
659,107,FRANKLIN COUNTY,CARNESVILLE ELEMENTARY SCHOOL,99,42,38.38383838383838,28.282828282828284,33.333333333333336,99,50,32.323232323232325,38.38383838383838,29.292929292929294
659,1052,FRANKLIN COUNTY,ROYSTON ELEMENTARY SCHOOL,69,52,30.434782608695652,40.57971014492754,28.985507246376812,69,46,31.884057971014492,42.028985507246375,26.08695652173913
659,5050,FRANKLIN COUNTY,LAVONIA ELEMENTARY SCHOOL,92,47,33.69565217391305,34.78260869565217,31.52173913043478,92,33,51.08695652173913,20.652173913043477,28.26086956521739
660,100,FULTON COUNTY,SUMMIT HILL ELEMENTARY,109,59,22.01834862385321,32.11009174311926,45.87155963302752,109,63,20.18348623853211,31.192660550458715,48.62385321100918
660,101,FULTON COUNTY,ABBOTTS HILL ELEMENTARY SCHOOL,106,50,33.9622641509434,33.0188679245283,33.0188679245283,106,49,31.132075471698112,40.56603773584906,28.30188679245283
660,102,FULTON COUNTY,CREEK VIEW ELEMENTARY SCHOOL,155,63,16.129032258064516,36.774193548387096,47.096774193548384,155,64,23.225806451612904,30.967741935483872,45.806451612903224
660,103,FULTON COUNTY,HEMBREE SPRINGS ELEMENTARY SCHOOL,77,50,32.467532467532465,38.96103896103896,28.571428571428573,76,35,48.68421052631579,36.8421052631579,14.473684210526315
660,104,FULTON COUNTY,SPALDING DRIVE ELEMENTARY,46,62,21.73913043478261,32.608695652173914,45.65217391304348,46,67.5,21.73913043478261,26.08695652173913,52.17391304347826
660,109,FULTON COUNTY,RENAISSANCE ES,90,40.5,38.888888888888886,36.666666666666664,24.444444444444443,90,46,40,27.77777777777778,32.22222222222222
660,114,FULTON COUNTY,FELDWOOD ELEMENTARY SCHOOL,108,49,30.555555555555557,36.111111111111114,33.333333333333336,107,53,29.906542056074766,27.102803738317757,42.99065420560748
660,116,FULTON COUNTY,MAIN STREET CHARTER ACADEMY,89,52,31.46067415730337,26.96629213483146,41.57303370786517,89,40,42.69662921348315,26.96629213483146,30.337078651685392
660,175,FULTON COUNTY,JACKSON ELEMENTARY SCHOOL,86,47,32.55813953488372,34.883720930232556,32.55813953488372,86,40.5,40.69767441860465,30.232558139534884,29.069767441860463
660,180,FULTON COUNTY,DOLVIN ELEMENTARY SCHOOL,116,57,25,33.62068965517241,41.37931034482759,116,49.5,29.310344827586206,37.93103448275862,32.758620689655174
660,187,FULTON COUNTY,BARNWELL ELEMENTARY SCHOOL,98,49.5,30.612244897959183,34.69387755102041,34.69387755102041,97,44,37.11340206185567,34.02061855670103,28.8659793814433
660,190,FULTON COUNTY,LAKE WINDWARD ELEMENTARY SCHOOL,105,51,37.142857142857146,20.952380952380953,41.904761904761905,104,50.5,35.57692307692308,25.96153846153846,38.46153846153846
660,192,FULTON COUNTY,HAPEVILLE ELEMENTARY SCHOOL,72,66,18.055555555555557,31.944444444444443,50,72,61.5,20.833333333333332,37.5,41.666666666666664
660,193,FULTON COUNTY,CRABAPPLE CROSSING ELEMENTARY SCHOO,119,41,40.33613445378151,29.41176470588235,30.252100840336134,119,45,37.81512605042017,39.49579831932773,22.689075630252102
660,195,FULTON COUNTY,NEW PROSPECT ELEMENTARY SCHOOL,78,53.5,29.487179487179485,35.8974358974359,34.61538461538461,78,59,20.512820512820515,35.8974358974359,43.58974358974359
660,197,FULTON COUNTY,NORTHWOOD ELEMENTARY SCHOOL,99,37,46.464646464646464,26.262626262626263,27.272727272727273,99,34,52.525252525252526,27.272727272727273,20.2020202020202
660,199,FULTON COUNTY,STONEWALL TELL ELEMENTARY SCHOOL,91,38,47.252747252747255,29.67032967032967,23.076923076923077,91,47,39.56043956043956,27.47252747252747,32.967032967032964
660,202,FULTON COUNTY,HILLSIDE ELEMENTARY SCHOOL,45,45,37.77777777777778,24.444444444444443,37.77777777777778,45,51,28.88888888888889,42.22222222222222,28.88888888888889
660,206,FULTON COUNTY,OAKLEY ELEMENTARY SCHOOL,111,48,37.83783783783784,26.126126126126128,36.03603603603604,111,40,43.24324324324324,30.63063063063063,26.126126126126128
660,207,FULTON COUNTY,DUNWOODY SPRINGS ELEMENTARY SCHOOL,78,50,34.61538461538461,32.05128205128205,33.333333333333336,79,42,37.9746835443038,32.91139240506329,29.11392405063291
660,215,FULTON COUNTY,CHATTAHOOCHEE HILLS CHARTER SCHOOL,57,46,43.85964912280702,28.07017543859649,28.07017543859649,57,33,56.14035087719298,29.82456140350877,14.035087719298245
660,273,FULTON COUNTY,S. L. LEWIS ELEMENTARY SCHOOL,73,55,32.87671232876713,32.87671232876713,34.24657534246575,73,49,30.136986301369863,35.61643835616438,34.24657534246575
660,275,FULTON COUNTY,NOLAN ELEMENTARY SCHOOL,89,56,23.59550561797753,37.07865168539326,39.325842696629216,89,66,21.348314606741575,28.089887640449437,50.561797752808985
660,276,FULTON COUNTY,GULLATT ELEMENTARY SCHOOL,105,55,26.666666666666668,40.95238095238095,32.38095238095238,104,58,26.923076923076923,31.73076923076923,41.34615384615385
660,292,FULTON COUNTY,PALMETTO ELEMENTARY SCHOOL,33,54,33.333333333333336,33.333333333333336,33.333333333333336,33,40,45.45454545454545,24.242424242424242,30.303030303030305
660,295,FULTON COUNTY,FINDLEY OAKS ELEMENTARY SCHOOL,87,62,17.24137931034483,36.7816091954023,45.97701149425287,87,63,14.942528735632184,41.37931034482759,43.67816091954023
660,297,FULTON COUNTY,STATE BRIDGE CROSSING ELEMENTARY SC,112,55,20.535714285714285,40.17857142857143,39.285714285714285,112,51,33.035714285714285,28.571428571428573,38.392857142857146
660,298,FULTON COUNTY,SWEET APPLE ELEMENTARY SCHOOL,111,64,27.027027027027028,26.126126126126128,46.846846846846844,112,46.5,38.392857142857146,32.142857142857146,29.464285714285715
660,299,FULTON COUNTY,MANNING OAKS ELEMENTARY SCHOOL,110,61,26.363636363636363,31.818181818181817,41.81818181818182,110,56.5,30,31.818181818181817,38.18181818181818
660,301,FULTON COUNTY,HERITAGE ELEMENTARY SCHOOL,49,54,30.612244897959183,34.69387755102041,34.69387755102041,49,36,48.97959183673469,28.571428571428573,22.448979591836736
660,303,FULTON COUNTY,COGBURN WOODS ELEMENTARY SCHOOL,128,62.5,26.5625,27.34375,46.09375,128,52.5,33.59375,28.90625,37.5
660,373,FULTON COUNTY,MOUNTAIN PARK ELEMENTARY SCHOOL,127,63,23.62204724409449,32.28346456692913,44.09448818897638,127,52,29.921259842519685,29.133858267716537,40.94488188976378
660,390,FULTON COUNTY,RANDOLPH ELEMENTARY SCHOOL,72,58.5,29.166666666666668,29.166666666666668,41.666666666666664,71,36,47.88732394366197,23.943661971830984,28.169014084507044
660,397,FULTON COUNTY,RIVER EVES ELEMENTARY SCHOOL,93,60,22.580645161290324,32.25806451612903,45.16129032258065,93,67,18.27956989247312,27.956989247311828,53.763440860215056
660,398,FULTON COUNTY,SHAKERAG ELEMENTARY SCHOOL,111,67,14.414414414414415,34.234234234234236,51.351351351351354,110,51.5,30,34.54545454545455,35.45454545454545
660,405,FULTON COUNTY,WILSON CREEK ELEMENTARY SCHOOL,114,67.5,26.31578947368421,20.17543859649123,53.50877192982456,115,68,22.608695652173914,24.347826086956523,53.04347826086956
